Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0.0,1,1,1,1,1,1,1,1,1,1,1
0.09805555560000201,1.02135,1.0186,1.011,1.00775,1.0109,1.0134,1.01315,1.0134,1.0125,1.01575,1.01145
0.3308333334000011,0.99335,0.99455,1.0168,1.01625,1.02445,1.02775,1.02225,1.0273,1.0224,1.02925,1.02655
0.6313888889000019,0.9373,0.9759,1.01065,1.0181,1.02595,1.0343,1.0295,1.02645,1.0277,1.03195,1.02925
0.932500000000001,0.8362,0.9612,1.0043,1.0265,1.03605,1.04,1.03995,1.0326,1.03235,1.03755,1.03695
1.2330555556,0.68545,0.9434,1.0067,1.0352,1.05215,1.05195,1.0556,1.04215,1.03905,1.0464,1.0473
1.533611111199999,0.55455,0.9304,1.02065,1.05115,1.0736,1.07545,1.07745,1.0572,1.05225,1.05805,1.06125
1.8347222223000017,0.4606,0.92715,1.02915,1.066,1.08905,1.09345,1.0915,1.0662,1.07105,1.07015,1.0757
2.135833333400001,0.39055,0.92315,1.04555,1.08875,1.1074,1.11475,1.1075,1.08545,1.08855,1.0849,1.08785
2.4375,0.33095,0.92565,1.0541,1.1019,1.1201,1.1328,1.1161,1.0935,1.0987,1.0957,1.10135
2.739166666700001,0.2882,0.92755,1.06655,1.12005,1.14045,1.15365,1.13365,1.11335,1.1123,1.1181,1.1174
3.0419444445000003,0.25805,0.9349,1.086,1.1424,1.16015,1.1704,1.1528,1.13405,1.12705,1.1362,1.13435
3.3441666667000014,0.2388,0.9442,1.1052,1.16195,1.17415,1.1912,1.16855,1.1497,1.14165,1.1478,1.1475
3.6458333334000024,0.2267,0.9604,1.1268,1.1831,1.19675,1.2143,1.1977,1.1673,1.1587,1.16755,1.16305
3.9486111112000017,0.2134,0.9706,1.1414,1.1968,1.2113,1.2301,1.22015,1.18835,1.17725,1.1839,1.1775
4.249166666699999,0.21055,0.98855,1.16795,1.2193,1.22695,1.2484,1.24715,1.2134,1.19535,1.2066,1.1942
