Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0.0,1,1,1,1,1,1,1,1,1,1,1
0.10222222220000177,1.013675,1.0094,1.008475,1.0114,1.01025,1.010925,1.01125,1.012725,1.011925,1.013175,1.0128
0.33888888890000146,1.0269,1.020725,1.024475,1.026875,1.026475,1.026375,1.0261,1.0265,1.0245,1.022725,1.024475
0.6433333332999993,1.038775,1.03245,1.03445,1.039125,1.03675,1.038,1.034725,1.035675,1.0329,1.030125,1.029825
0.9455555555000004,1.049875,1.043825,1.0494,1.055425,1.051425,1.0519,1.045825,1.04755,1.04865,1.046025,1.042425
1.2483333332999997,1.0611,1.05445,1.0627,1.0697,1.0651,1.0654,1.057775,1.06205,1.063625,1.061125,1.05765
1.551111111099999,1.071525,1.065075,1.07575,1.088875,1.081525,1.080775,1.073625,1.0798,1.07935,1.07945,1.074275
1.8544444443999986,1.0826,1.078,1.090375,1.103175,1.097975,1.0994,1.088,1.095975,1.093675,1.0952,1.089225
2.1572222222000015,1.095075,1.08865,1.10395,1.1211,1.1138,1.115225,1.1043,1.111575,1.10965,1.110325,1.108175
2.4611111110999992,1.10845,1.1019,1.118175,1.135325,1.128975,1.133025,1.1215,1.131325,1.127075,1.125675,1.126725
2.7638888888999986,1.1229,1.11565,1.137375,1.150475,1.145675,1.14805,1.136425,1.147225,1.14465,1.143125,1.143775
3.0672222222000016,1.135925,1.130425,1.152675,1.166725,1.16115,1.165525,1.1521,1.162425,1.1594,1.16045,1.160775
3.370555555500001,1.147325,1.146825,1.168025,1.183175,1.176675,1.1834,1.165175,1.1817,1.17405,1.176375,1.17875
3.6733333333000004,1.15795,1.1591,1.1824,1.19735,1.1936,1.2001,1.1798,1.198325,1.191475,1.191525,1.195025
3.9766666666,1.17155,1.1722,1.202225,1.215625,1.2128,1.217875,1.1951,1.213125,1.209725,1.208675,1.211225
4.2811111110999995,1.181075,1.18775,1.217425,1.229075,1.230475,1.238475,1.210825,1.22975,1.2249,1.2254,1.227275
4.584444444399999,1.194675,1.204,1.23325,1.247725,1.25055,1.25425,1.225675,1.24945,1.2418,1.2421,1.24455
4.8877777778,1.206425,1.220675,1.247525,1.266175,1.26835,1.273075,1.24195,1.2652,1.25895,1.26465,1.260375
5.1911111111,1.22235,1.23615,1.263375,1.286725,1.283375,1.291475,1.25855,1.28245,1.278375,1.28,1.277325
5.496111111099999,1.237025,1.251775,1.2754,1.3007,1.296475,1.3116,1.275325,1.3025,1.294975,1.296775,1.289975
5.7972222221999985,1.25,1.26735,1.2949,1.322,1.3148,1.330875,1.2934,1.3258,1.31345,1.31665,1.309075
6.102222222200002,1.258925,1.28255,1.3114,1.340875,1.331775,1.3461,1.305775,1.342275,1.326375,1.332175,1.326275
6.404444444399999,1.269625,1.29575,1.32715,1.357125,1.350625,1.361225,1.32595,1.365425,1.3424,1.3489,1.347675
6.708333333300001,1.282425,1.310525,1.343625,1.373625,1.369925,1.380525,1.34445,1.38465,1.362175,1.36785,1.367675
7.0111111111,1.2954,1.3281,1.365575,1.392025,1.3933,1.401925,1.364075,1.406075,1.384075,1.3898,1.39
7.314444444399999,1.304325,1.346225,1.386525,1.415125,1.4119,1.4234,1.38015,1.4256,1.40165,1.41,1.40905
7.617222222199999,1.31695,1.359875,1.407725,1.4361,1.4329,1.445725,1.398675,1.44965,1.418875,1.430625,1.4354
7.920555555500002,1.331925,1.379,1.424,1.45745,1.45085,1.4627,1.425475,1.470725,1.439625,1.45165,1.458075
8.224999999999998,1.342875,1.39455,1.4416,1.4769,1.4678,1.483975,1.44405,1.4912,1.4606,1.472225,1.478975
8.5283333333,1.3553,1.411525,1.4627,1.497325,1.4888,1.503275,1.467575,1.515725,1.4803,1.4925,1.501325
8.830555555500002,1.3732,1.428475,1.482975,1.519775,1.50925,1.525925,1.49165,1.5413,1.503875,1.520425,1.530325
9.1344444444,1.3858,1.443825,1.499325,1.540925,1.52865,1.5478,1.51475,1.562075,1.527325,1.540825,1.55065
9.4366666666,1.40105,1.46275,1.519375,1.561675,1.552425,1.5701,1.539825,1.58575,1.54985,1.56165,1.570175
9.7411111111,1.41305,1.4763,1.535775,1.58415,1.57695,1.5919,1.565,1.609325,1.573175,1.584725,1.597275
10.044444444400003,1.425375,1.494225,1.5562,1.608225,1.601,1.6192,1.592025,1.6375,1.59895,1.6112,1.6262
10.346666666599997,1.438975,1.512475,1.577775,1.6324,1.62115,1.64275,1.621675,1.664225,1.625075,1.635075,1.65245
10.650555555500002,1.454925,1.5329,1.603025,1.6528,1.64605,1.668075,1.6482,1.694825,1.655175,1.6624,1.6812
10.9538888889,1.472275,1.5544,1.633325,1.67705,1.67265,1.6974,1.675,1.72255,1.683075,1.693025,1.708
11.256666666600001,1.486725,1.572575,1.65845,1.699175,1.693525,1.72515,1.703725,1.750175,1.70505,1.71945,1.734775
11.560555555499999,1.496975,1.592275,1.6817,1.723125,1.7183,1.7515,1.728075,1.77685,1.732075,1.753875,1.763425
11.863888888900004,1.5132,1.611825,1.70625,1.747225,1.746625,1.776575,1.755975,1.809825,1.760625,1.78825,1.79385
12.166666666599998,1.526575,1.6296,1.72825,1.7679,1.773475,1.8046,1.7796,1.839025,1.78925,1.81585,1.820775
14.231111111100002,1.637575,1.75985,1.9088,1.941075,1.954125,2.01345,1.987275,2.0553,2.001925,2.033525,2.040675
16.297777777799997,1.7456,1.911175,2.086325,2.110675,2.135925,2.1963,2.1887,2.26945,2.209425,2.246925,2.2568
18.3613888889,1.85595,2.052125,2.238525,2.285825,2.31205,2.380325,2.363525,2.475575,2.394625,2.43545,2.464775
20.4244444444,1.987225,2.2025,2.42175,2.469275,2.499075,2.577575,2.557975,2.697825,2.606125,2.626275,2.6811
22.488888888900004,2.1177,2.3409,2.5991,2.6569,2.66715,2.7775,2.7663,2.924025,2.8149,2.81615,2.88655
