Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0.0,1,1,1,1,1,1,1,1,1,1,1
0.09805555560000201,1.03985,1.02685,1.01985,1.01485,1.0118,1.00845,1.0098,1.00905,1.0117,1.0111,1.00915
0.3308333334000011,0.7932,0.9109,1.0535,1.03325,1.02615,1.0171,1.02355,1.02065,1.0262,1.02205,1.0208
0.6313888889000019,0.50075,0.7089,1.04765,1.03425,1.0224,1.0165,1.02735,1.0294,1.0321,1.0227,1.0215
0.932500000000001,0.35615,0.60375,1.04675,1.0409,1.02385,1.0193,1.03765,1.0417,1.04135,1.03115,1.0295
1.2330555556,0.28025,0.54765,1.04725,1.0434,1.0292,1.028,1.04835,1.05575,1.0511,1.0404,1.03805
1.533611111199999,0.23955,0.51655,1.0551,1.0537,1.0468,1.0443,1.06405,1.0728,1.06415,1.05655,1.05625
1.8347222223000017,0.20945,0.4865,1.05455,1.0641,1.0596,1.0551,1.0744,1.082,1.079,1.069,1.06745
2.135833333400001,0.1919,0.451,1.06155,1.07735,1.0735,1.0712,1.08475,1.09335,1.0921,1.0807,1.0825
2.4375,0.17615,0.41255,1.0627,1.0866,1.07915,1.0797,1.09055,1.1043,1.1038,1.0875,1.0925
2.739166666700001,0.1674,0.39105,1.0711,1.0959,1.09615,1.091,1.10755,1.11215,1.1182,1.0994,1.10835
3.0419444445000003,0.1619,0.3694,1.08125,1.10965,1.1109,1.10905,1.1221,1.13135,1.13085,1.1169,1.118
3.3441666667000014,0.1561,0.3543,1.0873,1.11945,1.1196,1.1245,1.13885,1.1501,1.1469,1.12965,1.12625
3.6458333334000024,0.15825,0.3468,1.1034,1.13495,1.1344,1.14175,1.15945,1.1687,1.1655,1.15425,1.14425
3.9486111112000017,0.15205,0.33005,1.10205,1.14385,1.1422,1.1513,1.1671,1.18025,1.1788,1.16835,1.1528
4.249166666699999,0.1524,0.3276,1.1168,1.162,1.15455,1.1662,1.18575,1.20145,1.1936,1.18425,1.1682
4.551944444500002,0.15065,0.3238,1.12515,1.17255,1.1688,1.1842,1.2005,1.2114,1.20945,1.1981,1.1891
4.852499999999999,0.1479,0.31605,1.12835,1.17725,1.1774,1.1952,1.2155,1.227,1.22785,1.2103,1.2051
5.1541666667,0.1519,0.3162,1.1382,1.19515,1.19535,1.21245,1.23015,1.2468,1.25225,1.231,1.2271
5.455833333400001,0.1522,0.3129,1.1505,1.20315,1.2107,1.22595,1.2432,1.26515,1.27615,1.2537,1.2458
5.756388888900002,0.1499,0.30855,1.1547,1.21255,1.22085,1.23885,1.261,1.28255,1.2909,1.2611,1.25935
6.058611111200001,0.14925,0.30855,1.16485,1.2191,1.23035,1.2543,1.2748,1.29615,1.30555,1.28255,1.2761
6.3597222223,0.14755,0.30565,1.1729,1.23035,1.2435,1.26345,1.29315,1.311,1.31955,1.30075,1.2953
6.660833333399999,0.15,0.30605,1.18575,1.2505,1.25425,1.27235,1.3097,1.33375,1.33725,1.3227,1.3156
6.9619444444999985,0.14945,0.305,1.19105,1.26415,1.26745,1.28965,1.3282,1.3477,1.3572,1.3418,1.3342
7.263055555599998,0.1502,0.3063,1.1951,1.2766,1.28325,1.30455,1.3439,1.36515,1.37685,1.36535,1.3488
7.564722222299999,0.1503,0.3071,1.2103,1.289,1.29155,1.31645,1.3566,1.3858,1.392,1.38425,1.371
7.865277777800003,0.1529,0.3125,1.2232,1.301,1.3073,1.33475,1.37155,1.40705,1.41545,1.4117,1.3914
8.165833333400002,0.1523,0.3139,1.2309,1.3169,1.31725,1.3502,1.38675,1.42215,1.43805,1.43125,1.4039
8.466944444500001,0.15215,0.31475,1.24135,1.32855,1.3275,1.36945,1.40305,1.4346,1.463,1.4523,1.41965
8.768611111200002,0.1557,0.3203,1.25235,1.3391,1.3447,1.3872,1.42965,1.4587,1.48405,1.47215,1.43995
