Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0.0,1,1,1,1,1,1,1,1,1,1,1
0.02333333330000187,1.0559,1.023425,1.01835,1.0175,1.01725,1.017625,1.01855,1.018625,1.0198,1.01925,1.02085
0.2161111111000018,1.136825,1.0425,1.03465,1.029075,1.0272,1.0286,1.0255,1.0267,1.028375,1.02685,1.027625
0.5183333332999993,1.119875,1.027775,1.030375,1.0338,1.0303,1.0336,1.033325,1.0328,1.035325,1.03265,1.03235
0.8211111110999987,1.093125,1.03265,1.04305,1.054875,1.053125,1.054525,1.05715,1.0531,1.05645,1.05075,1.05
1.1244444444000017,1.082525,1.0489,1.06745,1.08615,1.086975,1.083175,1.088175,1.084875,1.087625,1.07745,1.074475
1.427222222200001,1.0829,1.069975,1.09735,1.116475,1.12005,1.1131,1.1211,1.118925,1.119475,1.107475,1.100375
1.7305555555000005,1.09435,1.090275,1.123375,1.149475,1.152325,1.143425,1.15335,1.15175,1.149425,1.136125,1.125975
2.0327777778,1.11215,1.111225,1.150125,1.18125,1.1871,1.176225,1.184625,1.182875,1.179925,1.16545,1.1519
2.335555555500001,1.136225,1.1324,1.178425,1.21435,1.223525,1.20915,1.21875,1.214675,1.211625,1.1986,1.181925
2.6394444443999987,1.15755,1.150425,1.205825,1.24295,1.2552,1.238825,1.25095,1.2451,1.2409,1.227625,1.210225
2.9416666667000015,1.179525,1.17155,1.235675,1.2747,1.287475,1.2711,1.28485,1.27685,1.273475,1.258775,1.23895
3.243888888899999,1.200675,1.1944,1.2677,1.306,1.319675,1.302225,1.3155,1.307625,1.30365,1.290575,1.2691
3.5461111111,1.21995,1.21535,1.2952,1.3359,1.348975,1.332625,1.3434,1.338775,1.333325,1.318775,1.2955
3.848333333300001,1.2363,1.23885,1.32525,1.367075,1.381725,1.362525,1.374,1.369675,1.3641,1.3455,1.327925
4.150555555499999,1.24975,1.26355,1.3549,1.398775,1.411625,1.3925,1.40395,1.400025,1.39545,1.37605,1.35745
4.4527777778000015,1.26055,1.287375,1.383225,1.429625,1.441125,1.4206,1.4315,1.4282,1.424625,1.404,1.384525
4.755000000000003,1.2696,1.3127,1.4126,1.459275,1.470475,1.447925,1.45985,1.455275,1.452925,1.430575,1.410725
5.057777777799998,1.278425,1.340075,1.442575,1.4915,1.500725,1.477525,1.48985,1.4866,1.482075,1.460425,1.438525
5.361111111100001,1.28545,1.3677,1.472275,1.5221,1.528,1.508425,1.5196,1.5168,1.511575,1.4894,1.466325
5.663333333300002,1.293125,1.3947,1.500625,1.551525,1.55395,1.536175,1.54605,1.546075,1.5397,1.515525,1.4925
5.9655555555000035,1.3026,1.423975,1.530875,1.582825,1.58405,1.5674,1.578275,1.576075,1.5712,1.547775,1.520925
6.267777777799999,1.30755,1.450625,1.5568,1.610675,1.609675,1.59655,1.608325,1.603825,1.6017,1.5749,1.547625
6.5705555555,1.31645,1.480875,1.58815,1.6436,1.641725,1.628475,1.63955,1.6353,1.6336,1.6055,1.574725
6.872777777800003,1.323775,1.5072,1.615575,1.6715,1.669525,1.659125,1.665425,1.6634,1.66245,1.635075,1.602725
7.175555555499997,1.334475,1.532925,1.644475,1.702425,1.702325,1.689525,1.69455,1.69335,1.691225,1.662325,1.6315
7.4783333333,1.34685,1.5625,1.675375,1.732925,1.72935,1.71995,1.725775,1.72425,1.721125,1.693225,1.66065
7.780555555500001,1.360225,1.59155,1.7056,1.76645,1.75715,1.75155,1.754675,1.75295,1.751175,1.721025,1.6896
8.083333333299997,1.37325,1.619025,1.735375,1.79705,1.7844,1.780925,1.78455,1.782775,1.784725,1.750425,1.721375
8.386666666700002,1.38725,1.64725,1.764175,1.8286,1.813675,1.81505,1.8136,1.81395,1.818125,1.7777,1.751125
8.688888888900003,1.403,1.670225,1.796225,1.8615,1.845,1.847025,1.844475,1.843375,1.849325,1.807,1.78475
8.991111111099997,1.418325,1.6967,1.82615,1.892075,1.87475,1.878375,1.875075,1.8732,1.881575,1.837175,1.8167
9.293333333299998,1.434375,1.72205,1.854675,1.927075,1.90355,1.909225,1.906175,1.905075,1.913725,1.870175,1.84895
9.595555555499999,1.449125,1.748075,1.8833,1.958825,1.933025,1.939975,1.93515,1.93655,1.946925,1.90185,1.8813
9.897777777800002,1.4664,1.775425,1.913175,1.9931,1.9682,1.9734,1.96785,1.9715,1.98025,1.9322,1.915975
10.200555555500003,1.4805,1.8021,1.9419,2.0261,1.999975,2.002,1.998575,2.00275,2.015475,1.96825,1.94725
10.503333333299999,1.495425,1.828125,1.975025,2.0591,2.031825,2.031575,2.030575,2.036125,2.04885,2.000125,1.9799
