Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0.0,1,1,1,1,1,1,1,1,1,1,1
0.09805555560000201,1.016,1.01035,1.01595,1.01375,1.0107,1.0108,1.016,1.01855,1.01125,1.0138,1.00985
0.3308333334000011,1.0197,1.0156,1.02265,1.01905,1.01835,1.0168,1.02015,1.02465,1.02205,1.01965,1.01375
0.6313888889000019,1.02965,1.02345,1.0307,1.02675,1.02345,1.0209,1.02355,1.026,1.02685,1.02085,1.01805
0.932500000000001,1.0374,1.0308,1.04385,1.04125,1.0318,1.0334,1.0357,1.0403,1.0422,1.0333,1.0251
1.2330555556,1.03995,1.0391,1.0589,1.05475,1.04765,1.0476,1.05645,1.0584,1.05215,1.0505,1.0416
1.533611111199999,1.04915,1.0537,1.08065,1.0732,1.0634,1.06955,1.0784,1.0815,1.0666,1.0708,1.06
1.8347222223000017,1.05715,1.06375,1.0977,1.09135,1.07865,1.08705,1.09765,1.0983,1.08185,1.0881,1.076
2.135833333400001,1.06845,1.0798,1.1175,1.10505,1.09355,1.10495,1.11345,1.11355,1.09395,1.10245,1.08865
2.4375,1.0776,1.0875,1.1361,1.1187,1.10155,1.11985,1.12885,1.13225,1.10795,1.12,1.09685
2.739166666700001,1.09415,1.103,1.157,1.13805,1.11785,1.138,1.14365,1.15135,1.1294,1.13145,1.10955
3.0419444445000003,1.1109,1.1204,1.17115,1.1546,1.13555,1.1569,1.1664,1.1701,1.15215,1.15135,1.12855
3.3441666667000014,1.12715,1.14025,1.18855,1.17125,1.14895,1.1702,1.1834,1.19105,1.17405,1.16805,1.14715
3.6458333334000024,1.14865,1.1633,1.20555,1.19385,1.1715,1.1938,1.20215,1.21525,1.1926,1.1874,1.17245
3.9486111112000017,1.16425,1.17635,1.21725,1.21215,1.17925,1.21365,1.2211,1.2356,1.2037,1.2032,1.18725
4.249166666699999,1.18285,1.19545,1.2403,1.2315,1.20495,1.23995,1.2446,1.25295,1.22665,1.22245,1.20485
4.551944444500002,1.19865,1.21545,1.25655,1.2454,1.2196,1.25185,1.2662,1.27775,1.245,1.24145,1.22475
4.852499999999999,1.2133,1.23225,1.27095,1.25865,1.23525,1.27365,1.28165,1.29695,1.2653,1.26215,1.24285
5.1541666667,1.23075,1.2506,1.2901,1.28055,1.257,1.29685,1.30975,1.32185,1.28415,1.28085,1.26215
5.455833333400001,1.2474,1.2702,1.3074,1.3047,1.27375,1.31605,1.3349,1.34585,1.3049,1.29715,1.277
5.756388888900002,1.2642,1.28565,1.3224,1.3235,1.2881,1.3304,1.35055,1.3661,1.3217,1.31895,1.29225
6.058611111200001,1.281,1.30085,1.34185,1.3417,1.3077,1.34835,1.37145,1.3851,1.33525,1.33835,1.31255
6.3597222223,1.2916,1.3171,1.36305,1.3642,1.3234,1.36875,1.387,1.40025,1.35445,1.3567,1.33485
6.660833333399999,1.309,1.3357,1.3853,1.3878,1.3432,1.389,1.40675,1.41915,1.3699,1.3798,1.35455
6.9619444444999985,1.3175,1.3542,1.4036,1.4015,1.3579,1.4124,1.42245,1.43765,1.38695,1.39715,1.36725
7.263055555599998,1.3301,1.37435,1.43295,1.4239,1.37375,1.43,1.44265,1.4612,1.41125,1.422,1.38035
7.564722222299999,1.33835,1.39175,1.45215,1.4411,1.3936,1.4544,1.4718,1.48815,1.4315,1.441,1.39815
7.865277777800003,1.3535,1.41505,1.476,1.46555,1.41225,1.48385,1.49985,1.51675,1.458,1.4653,1.41315
8.165833333400002,1.364,1.4317,1.49795,1.48715,1.42305,1.49965,1.5224,1.53915,1.47895,1.49045,1.434
8.466944444500001,1.37695,1.44325,1.51885,1.5052,1.4398,1.51305,1.54165,1.5611,1.5006,1.50925,1.45455
8.768611111200002,1.3894,1.46045,1.54255,1.5287,1.4563,1.5331,1.57275,1.5893,1.5241,1.52675,1.4742
9.069722222300001,1.3985,1.474,1.5599,1.5498,1.47545,1.55095,1.59795,1.6093,1.5517,1.5458,1.49495
9.3708333334,1.4069,1.49025,1.57955,1.5703,1.49835,1.5701,1.62745,1.63375,1.5737,1.5715,1.51405
9.6719444445,1.4143,1.51025,1.60725,1.58905,1.51795,1.5905,1.65475,1.65945,1.59335,1.5907,1.526
9.9736111112,1.4184,1.5255,1.6294,1.61195,1.5358,1.61205,1.67645,1.68135,1.61225,1.61045,1.5456
10.274166666699998,1.4262,1.54975,1.6537,1.63585,1.5594,1.63715,1.69955,1.7099,1.6359,1.6355,1.56395
10.5769444445,1.43405,1.56,1.6732,1.6566,1.57695,1.66345,1.7271,1.73425,1.66175,1.65845,1.5856
10.877499999999998,1.44115,1.57955,1.69815,1.68545,1.5919,1.681,1.75505,1.75515,1.68495,1.68605,1.6039
