Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0.0,1,1,1,1,1,1,1,1,1,1,1
0.03416666670000268,0.778,0.94455,0.97955,0.9918,0.99825,1.0002,1.00465,1.00205,1.00355,1.00225,1.00195
0.223055555600002,0.68765,0.91785,0.9741,0.99145,1.0071,1.0048,1.011,1.01095,1.0122,1.01125,1.01345
0.5241666667000011,0.63975,0.9219,0.98595,1.0002,1.016,1.00875,1.0199,1.01535,1.0159,1.01685,1.0184
0.8252777778000002,0.61155,0.92015,0.997,1.01205,1.02995,1.01445,1.02825,1.0276,1.027,1.0268,1.0264
1.1269444445000012,0.59705,0.9213,1.01005,1.02645,1.0499,1.01935,1.04435,1.04645,1.04615,1.04065,1.041
1.4286111112000022,0.5867,0.92245,1.021,1.04025,1.06225,1.03105,1.0623,1.05935,1.0594,1.0494,1.0555
1.7291666666999994,0.5774,0.9265,1.03315,1.05065,1.07165,1.04325,1.0802,1.07355,1.07525,1.06815,1.069
2.0308333334000004,0.57205,0.9315,1.0419,1.05865,1.08195,1.05585,1.09425,1.0876,1.09235,1.08705,1.0874
2.3324999999999996,0.5682,0.9328,1.0509,1.06955,1.09545,1.06715,1.1027,1.0998,1.1093,1.1024,1.1038
2.6336111112000005,0.5688,0.93935,1.06145,1.08845,1.11285,1.083,1.1202,1.1174,1.12565,1.121,1.1216
2.9352777777999997,0.5678,0.94545,1.06785,1.1021,1.12595,1.0996,1.143,1.13575,1.13815,1.1406,1.135
3.2358333334000022,0.5699,0.95275,1.08645,1.11925,1.14355,1.116,1.16155,1.1491,1.1531,1.15535,1.14955
3.5380555555999997,0.57145,0.95815,1.1049,1.1412,1.1587,1.13075,1.1817,1.1597,1.1708,1.17,1.16325
3.8391666667000024,0.5742,0.9593,1.1199,1.15665,1.17555,1.1454,1.1999,1.17245,1.1878,1.18775,1.18105
4.1413888889,0.57825,0.961,1.1393,1.17815,1.19885,1.1593,1.21485,1.1698,1.2035,1.207,1.194
4.4419444445000025,0.58285,0.96455,1.15605,1.1988,1.21945,1.17735,1.23265,1.18745,1.2197,1.21815,1.20705
4.743055555600002,0.58565,0.96585,1.1769,1.22055,1.2419,1.1967,1.25335,1.20265,1.2366,1.2341,1.21745
5.044166666700001,0.58995,0.97045,1.1948,1.24495,1.2658,1.21435,1.27305,1.22035,1.2524,1.25255,1.23335
5.345833333400002,0.5935,0.9722,1.20875,1.27295,1.2872,1.2308,1.2901,1.2379,1.27055,1.26765,1.25
5.646944444500001,0.5997,0.976,1.22855,1.29735,1.31395,1.24915,1.3096,1.2619,1.29125,1.2875,1.26835
5.9480555556,0.60365,0.97705,1.24205,1.31715,1.336,1.26835,1.3275,1.27955,1.30545,1.30355,1.28085
6.249722222300004,0.6055,0.97425,1.26005,1.334,1.35335,1.28395,1.34585,1.29865,1.32075,1.3158,1.2957
6.550277777800002,0.61225,0.9787,1.2757,1.35765,1.3838,1.30465,1.3733,1.3139,1.34045,1.33385,1.3134
6.851388888900001,0.61435,0.9766,1.2885,1.3792,1.40915,1.32245,1.3971,1.3239,1.3507,1.34835,1.3309
7.1519444445,0.61915,0.97605,1.3041,1.40265,1.44015,1.3399,1.41625,1.34425,1.3655,1.3674,1.3503
7.453611111200001,0.6246,0.9795,1.31865,1.42595,1.4624,1.3567,1.43865,1.36245,1.3812,1.388,1.36675
7.755833333400002,0.62765,0.9749,1.33655,1.45115,1.485,1.37175,1.45525,1.385,1.3965,1.40325,1.3885
8.057500000000001,0.63035,0.97525,1.35755,1.47195,1.51345,1.3916,1.4348,1.4051,1.41735,1.4204,1.40815
8.358611111200002,0.63415,0.973,1.37155,1.4939,1.53555,1.40665,1.45155,1.42325,1.44,1.4352,1.4275
8.6591666667,0.6362,0.96485,1.3854,1.51885,1.5618,1.41685,1.4627,1.4427,1.4591,1.45355,1.4468
8.961944444500002,0.63955,0.95715,1.4012,1.5422,1.58645,1.4367,1.4862,1.4643,1.4816,1.472,1.46915
9.2619444445,0.64435,0.9483,1.41785,1.5691,1.61465,1.4602,1.50975,1.48295,1.5096,1.49835,1.48745
9.5636111112,0.64815,0.9451,1.4323,1.59465,1.6384,1.4822,1.5317,1.49915,1.5346,1.5147,1.5087
9.8647222223,0.65055,0.9368,1.4447,1.61375,1.6626,1.496,1.5516,1.5158,1.55915,1.5312,1.5307
10.164722222300004,0.6539,0.93375,1.45775,1.6343,1.6916,1.51725,1.5734,1.53615,1.5799,1.55015,1.55655
10.466388888900003,0.65605,0.92375,1.46765,1.64985,1.7115,1.53645,1.59355,1.5531,1.60045,1.56685,1.5746
10.768611111199998,0.6596,0.91655,1.4788,1.66885,1.7339,1.5549,1.61355,1.57455,1.62295,1.59165,1.59355
11.069722222300005,0.66525,0.9095,1.4883,1.69035,1.7568,1.5699,1.63875,1.59745,1.6424,1.6089,1.61725
11.370277777800002,0.66925,0.9061,1.49675,1.7126,1.7839,1.58465,1.6622,1.62515,1.66265,1.63785,1.64125
11.671388888900001,0.6728,0.89935,1.5095,1.7354,1.80855,1.5873,1.68365,1.64695,1.6896,1.65415,1.6639
11.973055555600002,0.67755,0.89385,1.5273,1.76005,1.8295,1.5947,1.7058,1.6733,1.7123,1.6718,1.6862
14.035833333400003,0.6724,0.833,1.6343,1.941,1.99235,1.73325,1.87345,1.83335,1.87175,1.81645,1.82785
16.098055555600002,0.66315,0.7737,1.7278,2.08045,2.1343,1.8553,2.03325,1.99375,2.0337,1.98285,1.9885
18.1597222223,0.6541,0.7133,1.77685,2.22145,2.2823,1.99045,2.2133,2.17465,2.2166,2.1373,2.13675
20.2225,0.6327,0.64455,1.7924,2.361,2.45545,2.12865,2.4245,2.3472,2.41665,2.3354,2.2817
22.2852777778,0.60865,0.57755,1.77225,2.5379,2.62665,2.2887,2.62795,2.55885,2.63115,2.54385,2.4792
24.3475,0.57635,0.5001,1.7581,2.70945,2.79725,2.4349,2.8389,2.73025,2.8653,2.7448,2.6241
26.4102777778,0.53325,0.42095,1.72205,2.88575,2.97685,2.57785,3.0827,2.92965,3.1098,2.9186,2.77975
28.473611111200004,0.4819,0.34405,1.64035,3.04325,3.15705,2.74175,3.30365,3.1129,3.33035,3.0901,2.92985
30.5380555556,0.42565,0.27585,1.5467,3.2115,3.3326,2.8845,3.49855,3.27265,3.5294,3.2308,3.0585
32.6002777778,0.36545,0.2198,1.42035,3.3525,3.50375,3.0404,3.6836,3.40325,3.7103,3.3472,3.1469
34.662499999999994,0.30445,0.1717,1.27955,3.47695,3.62965,3.1507,3.82095,3.5195,3.87995,3.45945,3.21985
36.7241666667,0.24455,0.13545,1.13325,3.58625,3.7286,3.2662,3.95945,3.60615,4.02535,3.5563,3.25915
38.78750000000001,0.1912,0.10685,1.01055,3.6987,3.79215,3.34575,4.09935,3.709,4.15325,3.6299,3.2968
40.850833333400004,0.14125,0.08275,0.89475,3.76135,3.87815,3.4153,4.19185,3.7884,4.2872,3.7112,3.3551
42.9147222223,0.1018,0.06315,0.79915,3.8414,3.94475,3.4813,4.3079,3.8598,4.3859,3.7961,3.3919
44.976944444500006,0.066,0.04785,0.71115,3.8756,3.96095,3.531,4.39685,3.9036,4.49085,3.84875,3.4471
47.0397222223,0.0352,0.0352,0.6444,3.9014,3.99095,3.5487,4.4694,3.9539,4.59625,3.9165,3.49625
49.10305555560001,0.0096,0.0222,0.59295,3.952,3.9845,3.5688,4.522,3.98655,4.64705,3.9367,3.49645
51.1663888889,-0.0128,0.01065,0.5421,3.9515,3.96945,3.5503,4.60985,3.988,4.6931,3.96375,3.5147
53.22916666670001,-0.03235,0.00135,0.49495,3.9346,3.9523,3.5363,4.66045,3.99315,4.7437,3.96935,3.53215
55.291944444500004,-0.04745,-0.00795,0.45845,3.9147,3.9185,3.5312,4.6623,3.99505,4.77105,3.9647,3.52195
57.35361111120001,-0.06015,-0.01565,0.429,3.8801,3.87965,3.4939,4.67675,3.99135,4.7759,3.95075,3.5118
59.4158333334,-0.07245,-0.02145,0.4008,3.8796,3.84145,3.4346,4.65225,3.9614,4.78125,3.93665,3.47515
61.476388888900004,-0.0807,-0.0264,0.3758,3.8613,3.792,3.3914,4.6331,3.9405,4.74895,3.90665,3.45585
63.53805555560001,-0.08865,-0.03235,0.35655,3.8352,3.72275,3.3374,4.58595,3.92135,4.71695,3.88605,3.4262
65.5991666667,-0.0976,-0.03725,0.3345,3.80735,3.6642,3.249,4.5516,3.882,4.68345,3.85415,3.41875
67.6613888889,-0.1041,-0.04125,0.3167,3.7773,3.60835,3.16115,4.5062,3.835,4.62525,3.81575,3.3858
