Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0.0,1,1,1,1,1,1,1,1,1,1,1
0.03416666670000268,1.02365,1.00425,1.00185,0.99785,0.9993,0.99755,1.0018,0.9983,1.0007,1.00265,1.00465
0.223055555600002,1.03715,1.01525,1.01375,1.00595,1.01015,1.00825,1.0106,1.00905,1.0111,1.00895,1.00805
0.5241666667000011,1.0406,1.0255,1.0176,1.01035,1.0142,1.0102,1.0136,1.0131,1.01895,1.0104,1.01045
0.8252777778000002,1.05345,1.0372,1.02765,1.02575,1.02545,1.0194,1.02405,1.02535,1.02715,1.0182,1.02175
1.1269444445000012,1.07345,1.05825,1.0488,1.045,1.04455,1.03625,1.03985,1.04175,1.0401,1.03485,1.0401
1.4286111112000022,1.0936,1.07875,1.0724,1.0607,1.05855,1.0503,1.05685,1.05375,1.05265,1.04945,1.0509
1.7291666666999994,1.11535,1.102,1.0915,1.08375,1.0774,1.06815,1.07725,1.07225,1.0725,1.0688,1.06745
2.0308333334000004,1.13355,1.1242,1.1183,1.1011,1.09565,1.086,1.0937,1.0877,1.0858,1.0891,1.0857
2.3324999999999996,1.15005,1.1418,1.1398,1.1238,1.1099,1.1001,1.1083,1.1004,1.0995,1.10855,1.10165
2.6336111112000005,1.1709,1.16495,1.1637,1.1506,1.1314,1.11355,1.12825,1.11315,1.09615,1.1272,1.119
2.9352777777999997,1.18395,1.18905,1.1888,1.1736,1.15305,1.12805,1.1449,1.1222,1.1128,1.14265,1.13535
3.2358333334000022,1.20285,1.2078,1.21255,1.2012,1.17225,1.1413,1.15735,1.13795,1.1276,1.1539,1.1494
3.5380555555999997,1.2207,1.2309,1.2391,1.2283,1.19415,1.15855,1.17205,1.15275,1.14725,1.1695,1.16425
3.8391666667000024,1.24045,1.2508,1.2616,1.2526,1.21185,1.1721,1.18735,1.16435,1.16585,1.188,1.17965
4.1413888889,1.2574,1.27255,1.29195,1.2769,1.23595,1.18975,1.2019,1.17115,1.18415,1.20115,1.19515
4.4419444445000025,1.2774,1.29385,1.31605,1.307,1.25625,1.20245,1.2173,1.1875,1.201,1.214,1.2169
4.743055555600002,1.29405,1.3152,1.3383,1.3329,1.2771,1.22095,1.2325,1.2034,1.22135,1.23055,1.2332
5.044166666700001,1.31375,1.3373,1.3623,1.3579,1.2981,1.24025,1.2561,1.21545,1.2376,1.25055,1.24715
5.345833333400002,1.3315,1.3584,1.38875,1.3805,1.31855,1.25965,1.27815,1.2297,1.2516,1.2663,1.2635
5.646944444500001,1.3515,1.3793,1.4166,1.40975,1.338,1.28025,1.30285,1.245,1.27275,1.28565,1.2843
5.9480555556,1.36855,1.40335,1.43985,1.4348,1.36385,1.3045,1.32085,1.26255,1.2865,1.30445,1.3002
6.249722222300004,1.3803,1.42145,1.459,1.4556,1.38455,1.32335,1.3307,1.2755,1.2999,1.3204,1.31555
