Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0.0,1,1,1,1,1,1,1,1,1,1,1
0.10222222220000177,1.010975,1.008575,1.00585,1.00645,1.0105,1.00805,1.011275,1.0108,1.0095,1.01085,1.01145
0.33888888890000146,1.0169,1.018275,1.018875,1.02005,1.025075,1.022575,1.023975,1.022525,1.022575,1.023025,1.023225
0.6433333332999993,1.0296,1.02755,1.027925,1.0299,1.03465,1.02795,1.0301,1.030275,1.029525,1.028775,1.030225
0.9455555555000004,1.045575,1.044675,1.043675,1.044825,1.0512,1.043675,1.043025,1.045175,1.042275,1.044025,1.042575
1.2483333332999997,1.070275,1.0609,1.058875,1.061025,1.06665,1.059225,1.058275,1.0628,1.057425,1.060625,1.057275
1.551111111099999,1.1053,1.07975,1.075625,1.079325,1.0831,1.07335,1.076075,1.0803,1.071925,1.07725,1.072875
1.8544444443999986,1.13385,1.1057,1.08905,1.094375,1.097675,1.08935,1.091675,1.09995,1.086975,1.09145,1.08775
2.1572222222000015,1.154,1.132025,1.10605,1.110925,1.11375,1.106075,1.1059,1.1164,1.102725,1.1061,1.102575
2.4611111110999992,1.17215,1.158675,1.1228,1.129075,1.130275,1.1233,1.1219,1.131325,1.116875,1.12265,1.119075
2.7638888888999986,1.18545,1.180625,1.139675,1.1446,1.1464,1.141175,1.140125,1.1494,1.13395,1.14095,1.133425
3.0672222222000016,1.196225,1.196825,1.155975,1.164375,1.16255,1.159375,1.15985,1.163725,1.1528,1.1569,1.147875
3.370555555500001,1.20705,1.214975,1.170975,1.1822,1.181425,1.17675,1.17725,1.17985,1.16845,1.171975,1.16365
3.6733333333000004,1.214025,1.231725,1.186975,1.19615,1.198275,1.192425,1.195475,1.19425,1.18155,1.1896,1.180525
3.9766666666,1.225425,1.24695,1.20575,1.21595,1.21485,1.20545,1.216425,1.210575,1.197925,1.207225,1.197325
4.2811111110999995,1.23545,1.263375,1.222025,1.2331,1.233175,1.220075,1.233,1.228825,1.2134,1.22475,1.211625
