Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0.0,1,1,1,1,1,1,1,1,1,1,1
0.10277777780000008,1.017325,1.0151,1.01675,1.019575,1.019175,1.01765,1.021075,1.021275,1.0229,1.023825,1.0224
0.34499999999999886,1.012575,1.01775,1.023275,1.026725,1.029,1.0287,1.02575,1.02675,1.0299,1.032425,1.029575
0.6488888889000002,1.015725,1.02205,1.0286,1.033,1.03645,1.034825,1.0343,1.03205,1.036975,1.0393,1.0351
0.9533333333999998,1.027475,1.03185,1.0427,1.04735,1.049775,1.0453,1.049025,1.04295,1.0503,1.0534,1.046475
1.2566666666999993,1.0386,1.04185,1.0552,1.0631,1.063175,1.059925,1.0659,1.059425,1.066475,1.07075,1.0611
1.5599999999999987,1.048875,1.05285,1.06765,1.07795,1.078475,1.075875,1.07935,1.0787,1.0833,1.086175,1.0758
1.8644444444999984,1.057375,1.06435,1.081275,1.0935,1.094075,1.095525,1.094075,1.09765,1.10235,1.102025,1.09195
2.1683333333999997,1.0655,1.070975,1.091575,1.104475,1.10525,1.113875,1.109825,1.114325,1.11815,1.116125,1.107625
2.4733333333999994,1.074325,1.080275,1.103725,1.118625,1.120525,1.129175,1.1275,1.133,1.136125,1.13485,1.12295
2.777222222199999,1.081975,1.09055,1.11525,1.133875,1.138725,1.14925,1.1475,1.15095,1.15845,1.157225,1.141925
3.0816666666999986,1.08755,1.097925,1.127225,1.143925,1.15335,1.166575,1.163925,1.16735,1.175175,1.17575,1.160225
3.384444444499998,1.0952,1.10665,1.138025,1.1557,1.169,1.1845,1.182025,1.183875,1.19405,1.193275,1.17825
3.687777777800001,1.101,1.11735,1.1485,1.170625,1.185975,1.19655,1.201,1.204825,1.21185,1.21085,1.198325
3.9911111111000004,1.107875,1.12505,1.156475,1.177975,1.204575,1.21505,1.2188,1.2255,1.2296,1.230875,1.2161
4.2955555556,1.112325,1.13105,1.166275,1.190475,1.222,1.233075,1.237425,1.2442,1.248525,1.245825,1.2364
4.599999999999998,1.119725,1.139425,1.170975,1.1997,1.23865,1.251275,1.257475,1.2638,1.268875,1.263475,1.257125
4.903888888899999,1.125875,1.148375,1.177775,1.209775,1.253625,1.27125,1.27725,1.2852,1.290525,1.28385,1.2786
5.208333333399999,1.1281,1.151325,1.18495,1.217675,1.27165,1.2915,1.2937,1.304525,1.306425,1.300625,1.29765
5.512222222200002,1.132525,1.1567,1.19115,1.227975,1.291375,1.31225,1.313825,1.326775,1.328375,1.3178,1.32005
5.8155555556,1.1374,1.1619,1.1983,1.238375,1.30765,1.330625,1.3315,1.34955,1.347775,1.338175,1.338925
6.119999999999997,1.140375,1.1651,1.2024,1.242725,1.32445,1.348475,1.351175,1.370075,1.364025,1.35615,1.359075
6.424444444499997,1.140025,1.172725,1.2072,1.24905,1.340675,1.3629,1.370575,1.392825,1.3809,1.37215,1.377975
6.7277777778,1.14505,1.179375,1.212725,1.257,1.35885,1.38505,1.389825,1.41395,1.4057,1.392075,1.399775
7.031666666699998,1.146525,1.181875,1.2163,1.265625,1.37575,1.402125,1.407875,1.43465,1.423925,1.4114,1.4209
7.335555555600003,1.1434,1.18285,1.21885,1.27495,1.38955,1.417375,1.428125,1.4546,1.443275,1.428275,1.443125
7.6394444445000005,1.142175,1.184075,1.22135,1.277025,1.404975,1.435575,1.448675,1.472175,1.46305,1.4441,1.46045
7.943888888899998,1.144675,1.18285,1.224675,1.282575,1.424425,1.457275,1.46875,1.493575,1.4884,1.46435,1.48245
8.247777777799996,1.142775,1.1813,1.2278,1.286625,1.442325,1.47485,1.49075,1.514725,1.505575,1.4822,1.501725
8.553333333399998,1.1426,1.181975,1.2304,1.290175,1.45865,1.4933,1.510425,1.53505,1.526575,1.502,1.523325
8.8566666667,1.1441,1.17925,1.234175,1.2996,1.480525,1.515775,1.531875,1.5569,1.551025,1.524525,1.543
9.159999999999997,1.143975,1.185125,1.239025,1.3061,1.4967,1.534925,1.5542,1.58015,1.576525,1.54615,1.564325
9.463888888900001,1.141675,1.182175,1.235675,1.31005,1.51265,1.55375,1.571075,1.601675,1.59505,1.56575,1.580575
9.7677777778,1.137925,1.182025,1.2312,1.3121,1.53015,1.57565,1.59345,1.621925,1.616875,1.583575,1.6013
10.071666666699997,1.136425,1.183225,1.23375,1.31785,1.550425,1.600625,1.61875,1.64555,1.643875,1.605175,1.62215
10.376111111100002,1.136725,1.18195,1.2331,1.320825,1.57025,1.6214,1.641225,1.669675,1.667425,1.627525,1.64645
10.678888888899998,1.13295,1.176425,1.2375,1.328325,1.59135,1.64185,1.665275,1.692225,1.691125,1.648,1.673425
10.9822222222,1.129325,1.172375,1.236225,1.3326,1.609875,1.664475,1.683975,1.717525,1.7138,1.671175,1.6932
11.284999999999997,1.1276,1.172825,1.236825,1.338775,1.63025,1.69215,1.707225,1.741675,1.7425,1.7009,1.7188
11.588888888900001,1.119225,1.168675,1.238425,1.343575,1.650975,1.71605,1.728475,1.76325,1.76755,1.7232,1.740025
11.893333333400001,1.1174,1.1643,1.23365,1.348875,1.669875,1.744475,1.75415,1.787525,1.79175,1.748175,1.758675
12.197777777799999,1.114825,1.1583,1.228,1.3493,1.688125,1.7659,1.776725,1.8122,1.81375,1.767875,1.78145
14.261666666700002,1.079775,1.1247,1.191175,1.370175,1.83285,1.935725,1.9539,1.978375,1.979025,1.94455,1.9566
16.326111111099998,1.038025,1.07925,1.157225,1.39685,1.978925,2.12425,2.1218,2.1598,2.167725,2.1263,2.142875
18.390555555600002,0.993325,1.045775,1.128925,1.42055,2.1455,2.291225,2.303825,2.3361,2.364725,2.3081,2.317
20.454722222199997,0.991825,1.082525,1.14395,1.506325,2.332975,2.48265,2.4813,2.5122,2.562075,2.521075,2.505825
22.519166666700002,1.0367,1.15085,1.219875,1.645,2.537325,2.691,2.6599,2.692625,2.7517,2.734575,2.691775
24.583055555599998,1.1296,1.25825,1.3541,1.8038,2.7211,2.87615,2.829175,2.8619,2.910675,2.91885,2.884325
26.646111111099998,1.256375,1.401575,1.517625,1.9842,2.93295,3.03785,2.978225,3.03895,3.09205,3.0996,3.08125
28.710555555600003,1.4167,1.5879,1.729675,2.187975,3.115575,3.216925,3.1339,3.200425,3.243,3.28685,3.2502
30.7758333334,1.593275,1.7985,1.95295,2.39345,3.290025,3.362625,3.293825,3.345925,3.38895,3.457475,3.417
32.8388888889,1.7899,2.01165,2.188775,2.596825,3.44585,3.51255,3.411575,3.493125,3.527975,3.60485,3.561975
34.9030555556,1.979975,2.237175,2.422675,2.760175,3.5704,3.65685,3.52325,3.6151,3.63975,3.745125,3.699775
36.9663888889,2.156125,2.4331,2.640975,2.9246,3.689525,3.7785,3.6278,3.7333,3.747475,3.864375,3.83605
39.0319444445,2.338325,2.614,2.87215,3.0826,3.809975,3.896675,3.732025,3.84005,3.872075,3.99445,3.94325
41.095833333399995,2.49765,2.767475,3.06055,3.21765,3.90105,4.00685,3.83725,3.9354,3.989025,4.104175,4.06425
43.1594444445,2.637675,2.90665,3.228625,3.36135,3.9957,4.1062,3.93085,4.015175,4.07485,4.20475,4.1909
45.2241666667,2.76885,3.01795,3.3674,3.474125,4.0951,4.1963,4.010625,4.114675,4.15655,4.305875,4.275675
47.2891666667,2.87925,3.13435,3.4904,3.61255,4.185575,4.26145,4.091475,4.187575,4.23915,4.37565,4.3573
49.352500000000006,2.96955,3.224175,3.5932,3.704725,4.24065,4.331525,4.149675,4.22615,4.299425,4.453625,4.4267
51.417500000000004,3.067275,3.299875,3.67115,3.79315,4.279,4.3592,4.184175,4.264825,4.353225,4.50225,4.46465
53.4813888889,3.1172,3.36135,3.749825,3.881375,4.322275,4.39535,4.212675,4.29415,4.3694,4.529675,4.4927
55.5458333334,3.179875,3.415075,3.799725,3.9405,4.342675,4.406925,4.2306,4.307075,4.372475,4.543275,4.49755
57.610833333399995,3.206825,3.459125,3.852775,4.006975,4.327225,4.4041,4.216325,4.281475,4.353725,4.5196,4.476925
59.6747222222,3.23685,3.480125,3.8852,4.03445,4.309075,4.378175,4.195225,4.262025,4.317825,4.482825,4.44705
61.7386111111,3.233575,3.496775,3.90945,4.079625,4.279075,4.34,4.151925,4.2143,4.257525,4.443775,4.4084
63.801944444499995,3.2299,3.484575,3.921225,4.1079,4.24015,4.301175,4.1037,4.165775,4.213375,4.4015,4.36445
65.8663888889,3.211725,3.45965,3.912725,4.09605,4.186075,4.2336,4.055975,4.102375,4.14805,4.337775,4.2899
67.9302777778,3.201825,3.452375,3.90795,4.083725,4.1372,4.178325,3.9855,4.034575,4.0787,4.264825,4.217225
69.9947222222,3.19585,3.428875,3.870425,4.085025,4.066,4.11405,3.932875,3.985575,4.009975,4.1893,4.13465
72.0597222222,3.158025,3.427675,3.843475,4.079325,4.000375,4.0427,3.86385,3.925875,3.948775,4.102625,4.05915
74.1241666667,3.10645,3.402675,3.82745,4.0533,3.93435,3.97985,3.79915,3.8545,3.872825,4.031075,3.9773
76.1897222222,3.072275,3.3858,3.7727,4.027225,3.86625,3.904,3.73155,3.7886,3.78785,3.9475,3.910825
78.2536111111,3.0191,3.3546,3.7401,3.990625,3.787675,3.8329,3.65005,3.72185,3.703025,3.85725,3.823125
80.3191666667,2.99785,3.333425,3.6931,3.946625,3.72685,3.74585,3.595775,3.660125,3.632425,3.77275,3.75435
82.3841666667,2.9744,3.304575,3.678875,3.90215,3.673225,3.67395,3.532175,3.58895,3.55635,3.70025,3.68545
