Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0.0,1,1,1,1,1,1,1,1,1,1,1
0.10222222220000177,1.01225,1.00575,1.00325,1.004675,1.004075,1.0044,1.006575,1.006575,1.00855,1.01165,1.012525
0.33888888890000146,0.935025,0.9944,1.00555,1.015525,1.015,1.019875,1.0098,1.021675,1.02245,1.023125,1.027
0.6433333332999993,0.78695,0.924125,0.9833,1.0126,1.0171,1.027425,1.014825,1.02925,1.029225,1.029625,1.033975
0.9455555555000004,0.736025,0.883575,0.97505,1.019175,1.027275,1.039925,1.028775,1.04335,1.045,1.046475,1.0479
1.2483333332999997,0.724225,0.875625,0.9769,1.02795,1.04115,1.055975,1.043375,1.060075,1.060675,1.06245,1.063025
1.551111111099999,0.729675,0.8824,0.98675,1.043125,1.05775,1.070725,1.05845,1.0747,1.07655,1.079075,1.07715
1.8544444443999986,0.7368,0.892,0.99775,1.0571,1.07115,1.0867,1.07455,1.087375,1.093325,1.094,1.090175
2.1572222222000015,0.746025,0.904275,1.0172,1.072525,1.08695,1.100975,1.089675,1.104675,1.107125,1.11045,1.104725
2.4611111110999992,0.7579,0.9194,1.034975,1.086475,1.100825,1.11645,1.103175,1.1201,1.1234,1.12605,1.12135
2.7638888888999986,0.7702,0.940475,1.0544,1.10185,1.118725,1.128375,1.1189,1.137375,1.1383,1.14005,1.13545
3.0672222222000016,0.784575,0.96455,1.0756,1.119425,1.134075,1.145725,1.136325,1.1528,1.1564,1.15515,1.149625
3.370555555500001,0.8009,0.982525,1.0972,1.137925,1.147575,1.163275,1.157575,1.16655,1.171675,1.1709,1.16525
3.6733333333000004,0.815025,0.99715,1.119,1.158525,1.165775,1.18045,1.17175,1.178725,1.189075,1.183275,1.179375
3.9766666666,0.83255,1.01515,1.14085,1.1743,1.184475,1.19595,1.187125,1.19515,1.20835,1.19775,1.195575
4.2811111110999995,0.84725,1.03715,1.16355,1.191925,1.200825,1.212475,1.200675,1.209825,1.2225,1.215775,1.2102
4.584444444399999,0.864575,1.053625,1.183775,1.211325,1.217675,1.2291,1.2182,1.2268,1.241625,1.236625,1.227925
4.8877777778,0.880225,1.074525,1.206525,1.2291,1.233325,1.246225,1.2347,1.245925,1.25975,1.25455,1.243425
5.1911111111,0.897,1.094425,1.2272,1.2477,1.2501,1.26685,1.25185,1.2645,1.277425,1.2709,1.262175
5.496111111099999,0.912525,1.115325,1.24555,1.263275,1.26715,1.282225,1.266375,1.280375,1.290175,1.286025,1.277925
5.7972222221999985,0.93,1.132275,1.265975,1.28235,1.2886,1.302625,1.2822,1.30065,1.30755,1.307925,1.29775
6.102222222200002,0.942525,1.149375,1.285125,1.300175,1.303775,1.319325,1.295625,1.3168,1.32205,1.32245,1.31045
6.404444444399999,0.9567,1.17145,1.30505,1.32055,1.32255,1.338525,1.31625,1.336625,1.343125,1.339875,1.330625
6.708333333300001,0.970625,1.189125,1.325925,1.338525,1.341375,1.351775,1.33275,1.353925,1.3622,1.35455,1.348525
7.0111111111,0.988325,1.214175,1.346675,1.3603,1.362325,1.374325,1.3562,1.374275,1.379875,1.373475,1.366025
7.314444444399999,1.006,1.230675,1.3635,1.3798,1.381975,1.3937,1.3764,1.391925,1.398875,1.3927,1.385325
7.617222222199999,1.02025,1.24705,1.383275,1.399225,1.404575,1.414925,1.39345,1.40915,1.4196,1.413725,1.4021
7.920555555500002,1.03405,1.26685,1.4033,1.421175,1.423625,1.435675,1.412025,1.42705,1.438375,1.434775,1.420975
8.224999999999998,1.04825,1.28145,1.422275,1.438275,1.4406,1.454925,1.4305,1.4461,1.4545,1.453825,1.43835
8.5283333333,1.06475,1.3017,1.44115,1.46025,1.46315,1.472525,1.452675,1.4669,1.475475,1.47805,1.461625
8.830555555500002,1.0818,1.321125,1.460875,1.4852,1.4855,1.496,1.47475,1.4923,1.499925,1.50275,1.484175
9.1344444444,1.091875,1.340725,1.47605,1.501975,1.5041,1.512125,1.4964,1.50995,1.52295,1.522475,1.5014
9.4366666666,1.10575,1.36065,1.494475,1.520825,1.5261,1.5363,1.517975,1.532275,1.54635,1.54725,1.520325
9.7411111111,1.1232,1.373525,1.515275,1.54435,1.5462,1.555525,1.5397,1.551375,1.568325,1.568625,1.5419
10.044444444400003,1.1407,1.395875,1.536725,1.568725,1.5731,1.579325,1.564025,1.574775,1.595575,1.593125,1.567875
10.346666666599997,1.162725,1.415675,1.559675,1.58745,1.593725,1.60115,1.5844,1.59935,1.6219,1.6211,1.591625
10.650555555500002,1.17155,1.4355,1.58175,1.60575,1.621475,1.626,1.609225,1.628475,1.64565,1.646775,1.617275
10.9538888889,1.1863,1.456275,1.60955,1.6325,1.646875,1.6551,1.63965,1.655075,1.674225,1.67245,1.645175
11.256666666600001,1.198825,1.47425,1.630175,1.6536,1.66925,1.676925,1.66235,1.68235,1.7048,1.6953,1.67345
11.560555555499999,1.210025,1.491725,1.652775,1.677175,1.690525,1.70005,1.68925,1.704625,1.7312,1.717675,1.700575
11.863888888900004,1.224975,1.516475,1.67855,1.699975,1.719775,1.72735,1.71835,1.7285,1.75845,1.746025,1.7274
12.166666666599998,1.23545,1.535175,1.702025,1.726325,1.7432,1.7493,1.746375,1.75385,1.78375,1.769625,1.75225
14.231111111100002,1.339175,1.678825,1.889675,1.9164,1.946325,1.9357,1.934425,1.9614,1.9864,1.96485,1.954425
16.297777777799997,1.438825,1.81985,2.069925,2.101025,2.15345,2.136925,2.141775,2.168725,2.192,2.181675,2.157225
18.3613888889,1.5177,1.95195,2.21615,2.286775,2.3261,2.299625,2.335425,2.3728,2.4077,2.371225,2.356875
20.4244444444,1.601825,2.093725,2.38785,2.472925,2.507475,2.50745,2.5407,2.5745,2.62495,2.55445,2.55125
22.488888888900004,1.6887,2.243475,2.5624,2.6385,2.6847,2.6953,2.7421,2.772925,2.821425,2.754,2.771025
24.5544444444,1.763975,2.396225,2.7255,2.8222,2.86305,2.86805,2.913375,2.96165,2.980675,2.92035,2.955375
26.618333333299997,1.8312,2.5255,2.875175,3.00875,3.043375,3.04005,3.1018,3.138375,3.165575,3.10505,3.114025
28.6819444444,1.9157,2.673725,3.04045,3.1955,3.237975,3.217625,3.289125,3.32655,3.3835,3.291025,3.308975
30.7519444444,1.996375,2.8201,3.20005,3.3707,3.4126,3.39935,3.451,3.50035,3.551725,3.4607,3.492725
32.815,2.08315,2.9707,3.373975,3.53395,3.582575,3.573125,3.6237,3.659925,3.737725,3.633375,3.658475
34.878333333300006,2.156075,3.0947,3.50075,3.671275,3.695075,3.717825,3.749025,3.80635,3.8797,3.769875,3.797025
36.9422222222,2.218325,3.2381,3.646225,3.80855,3.826,3.8414,3.88105,3.941675,4.012475,3.9205,3.942525
39.006388888900005,2.281925,3.3673,3.788475,3.942225,3.9526,3.974575,4.02395,4.08005,4.151425,4.044825,4.077425
41.0763888889,2.3289,3.4969,3.929175,4.0676,4.063375,4.097525,4.1481,4.2076,4.2875,4.169175,4.220625
43.14,2.37875,3.619225,4.06915,4.20175,4.185875,4.222675,4.256925,4.331,4.416375,4.301275,4.3419
45.2041666666,2.428975,3.726975,4.185025,4.3183,4.307775,4.342875,4.377975,4.43755,4.5299,4.405425,4.455125
47.2686111111,2.475625,3.8434,4.2994,4.428225,4.401025,4.4263,4.490825,4.528575,4.617275,4.51845,4.561025
49.331388888899994,2.50985,3.966775,4.390125,4.5252,4.48305,4.527425,4.574475,4.615575,4.7039,4.614275,4.6413
51.39638888889999,2.534475,4.059,4.476225,4.594275,4.551875,4.59755,4.632975,4.680225,4.772,4.693575,4.724975
53.4608333333,2.57075,4.144125,4.544825,4.64435,4.59605,4.63395,4.68065,4.742375,4.83345,4.744875,4.769225
55.5247222222,2.582525,4.200875,4.60085,4.674,4.637275,4.653625,4.719775,4.7589,4.85455,4.770075,4.82135
57.58749999999999,2.584325,4.270125,4.65415,4.68645,4.662925,4.690775,4.726075,4.7757,4.867,4.8011,4.846775
59.6508333333,2.59405,4.324625,4.6699,4.6922,4.6637,4.67065,4.738125,4.77405,4.867475,4.809775,4.849775
61.714722222199995,2.5878,4.3565,4.6823,4.693825,4.6596,4.645175,4.72875,4.73365,4.862475,4.79845,4.84745
63.7775,2.5782,4.3731,4.684275,4.674975,4.637375,4.6255,4.694975,4.715925,4.8401,4.804825,4.836425
65.8408333333,2.558075,4.38495,4.67415,4.6544,4.617575,4.597825,4.66795,4.674775,4.805675,4.772875,4.807875
67.90416666659999,2.545125,4.385625,4.64465,4.606225,4.5808,4.5424,4.6429,4.637125,4.758125,4.718375,4.779275
69.9675,2.5106,4.372275,4.62645,4.562375,4.533825,4.480925,4.589575,4.586825,4.682925,4.66865,4.724025
72.0325,2.4878,4.3508,4.5733,4.5017,4.477675,4.4088,4.518025,4.513675,4.60785,4.599825,4.675925
74.0975,2.45625,4.338925,4.5215,4.43885,4.41275,4.331475,4.4623,4.44575,4.5533,4.535775,4.617
76.16194444439999,2.41645,4.30615,4.4701,4.368125,4.358575,4.2535,4.381775,4.377625,4.47475,4.472125,4.536375
78.2252777778,2.36505,4.268025,4.40055,4.3074,4.28775,4.166775,4.298825,4.294625,4.38255,4.3989,4.457775
80.2886111111,2.32035,4.2124,4.3285,4.225775,4.208425,4.08375,4.209775,4.219325,4.305075,4.318725,4.37495
82.35305555549999,2.283625,4.1591,4.260175,4.1472,4.1362,4.015525,4.145075,4.13615,4.238175,4.238275,4.302375
84.4147222222,2.241075,4.11895,4.2071,4.0868,4.072375,3.958475,4.077675,4.061875,4.175725,4.167875,4.236075
86.47805555549999,2.192475,4.062275,4.153625,4.032775,4.0107,3.9151,4.03885,4.0053,4.12485,4.11305,4.17795
88.5419444444,2.1408,4.015175,4.109975,4.00765,3.968175,3.890625,4.01885,3.985875,4.103575,4.083725,4.13245
90.6069444444,2.08935,3.9862,4.086325,4.0035,3.9544,3.87285,4.017675,3.98525,4.0976,4.0902,4.10525
92.6702777778,2.0312,3.969425,4.078975,3.992125,3.95535,3.863175,4.016475,4.003775,4.11475,4.113525,4.112925
94.7352777778,1.98455,3.945475,4.06265,3.96985,3.948875,3.83575,4.00965,3.9894,4.1103,4.111775,4.106975
