Time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0.0,1,1,1,1,1,1,1,1,1,1,1
0.03416666670000268,1.04225,1.0443,1.0394,1.0283,1.02375,1.01245,1.0084,1.0062,1.00415,1.00515,1.003
0.223055555600002,0.8699,0.898,1.0738,1.0666,1.03695,1.0046,1.0034,1.00485,1.00925,1.01365,1.0089
0.5241666667000011,0.6735,0.73865,1.0906,1.08295,1.02965,0.98005,0.992,1.00725,1.00645,1.02345,1.01235
0.8252777778000002,0.5554,0.68465,1.10775,1.09545,1.0304,0.972,0.988,1.01255,1.01385,1.0353,1.0156
1.1269444445000012,0.49345,0.67175,1.1339,1.11345,1.0394,0.9778,0.9932,1.0225,1.03055,1.05065,1.0312
1.4286111112000022,0.45495,0.6748,1.15365,1.12915,1.0472,0.97995,0.99565,1.03455,1.04455,1.06815,1.04725
1.7291666666999994,0.43455,0.683,1.1736,1.1452,1.0572,0.9828,1.00535,1.05325,1.0649,1.0826,1.0614
2.0308333334000004,0.4203,0.68705,1.18795,1.1596,1.0663,0.9861,1.01415,1.06605,1.0777,1.09785,1.0716
2.3324999999999996,0.4111,0.69055,1.20245,1.1678,1.0736,0.98825,1.0236,1.0752,1.0945,1.11575,1.08475
2.6336111112000005,0.40855,0.69625,1.21565,1.1878,1.0864,0.9996,1.03785,1.08805,1.11225,1.1302,1.1033
2.9352777777999997,0.40185,0.69865,1.22725,1.20255,1.0987,1.0107,1.0537,1.1015,1.12205,1.14645,1.1226
3.2358333334000022,0.39755,0.70145,1.2373,1.2154,1.1072,1.021,1.069,1.1146,1.134,1.16295,1.13615
3.5380555555999997,0.396,0.70285,1.24515,1.23165,1.11505,1.02925,1.0829,1.13255,1.1453,1.17835,1.1524
3.8391666667000024,0.3921,0.70145,1.25665,1.2408,1.1269,1.04035,1.09605,1.1474,1.16165,1.1929,1.1691
4.1413888889,0.39355,0.7031,1.26755,1.2537,1.1397,1.04955,1.1129,1.16855,1.1811,1.2127,1.1913
4.4419444445000025,0.39135,0.70335,1.27925,1.2674,1.1564,1.05985,1.1262,1.1844,1.1976,1.2335,1.20665
4.743055555600002,0.39075,0.7033,1.28735,1.27485,1.1726,1.07345,1.14235,1.2056,1.2099,1.2524,1.2222
5.044166666700001,0.3889,0.7055,1.298,1.28305,1.18595,1.0879,1.158,1.22425,1.2227,1.2608,1.2342
